iter	Passed	Remaining
1497	168847	2085456
1498	168964	2085393
1499	169073	2085238
1500	169180	2085056
1501	169289	2084894
1502	169396	2084721
1503	169504	2084549
1504	169614	2084398
1505	169734	2084372
1506	169856	2084377
1507	169966	2084232
1508	170088	2084228
1509	170197	2084071
1510	170304	2083889
1511	170420	2083819
1512	170536	2083748
1513	170644	2083580
1514	170759	2083494
1515	170873	2083396
1516	170991	2083346
1517	171094	2083119
1518	171208	2083016
1519	171332	2083040
1520	171449	2082978
1521	171568	2082942
1522	171679	2082811
1523	171781	2082565
1524	171898	2082504
1525	172016	2082459
1526	172123	2082272
1527	172243	2082253
1528	172350	2082067
1529	172458	2081906
1530	172580	2081904
1531	172702	2081894
1532	172821	2081857
1533	172934	2081755
1534	173052	2081702
1535	173174	2081700
1536	173286	2081584
1537	173396	2081438
1538	173511	2081346
1539	173637	2081397
1540	173751	2081293
1541	173875	2081324
1542	173982	2081141
1543	174102	2081111
1544	174227	2081141
1545	174339	2081020
1546	174458	2080979
1547	174575	2080916
1548	174684	2080766
1549	174802	2080714
1550	174909	2080536
1551	175021	2080404
1552	175126	2080202
1553	175245	2080167
1554	175363	2080111
1555	175475	2079994
1556	175580	2079783
1557	175694	2079688
1558	175806	2079563
1559	175922	2079492
1560	176039	2079429
1561	176144	2079227
1562	176259	2079141
1563	176380	2079119
1564	176498	2079076
1565	176609	2078940
1566	176722	2078830
1567	176837	2078737
1568	176956	2078706
1569	177066	2078561
1570	177179	2078450
1571	177296	2078378
1572	177406	2078235
1573	177515	2078087
1574	177630	2077996
1575	177744	2077893
1576	177853	2077737
1577	177963	2077598
1578	178075	2077471
1579	178186	2077343
1580	178302	2077258
1581	178417	2077175
1582	178536	2077132
1583	178647	2077007
1584	178749	2076762
1585	178859	2076614
1586	178967	2076453
1587	179076	2076299
1588	179185	2076142
1589	179299	2076039
1590	179418	2076001
1591	179533	2075910
1592	179645	2075795
1593	179764	2075752
1594	179869	2075542
1595	179988	2075509
1596	180094	2075310
1597	180205	2075179
1598	180315	2075039
1599	180425	2074888
1600	180533	2074726
1601	180648	2074635
1602	180765	2074570
1603	180885	2074541
1604	181002	2074480
1605	181117	2074391
1606	181234	2074329
1607	181350	2074255
1608	181456	2074061
1609	181580	2074072
1610	181693	2073971
1611	181801	2073804
1612	181917	2073725
1613	182029	2073606
1614	182136	2073419
1615	182252	2073351
1616	182365	2073237
1617	182470	2073033
1618	182579	2072884
1619	182688	2072720
1620	182794	2072534
1621	182907	2072423
1622	183017	2072283
1623	183129	2072158
1624	183240	2072031
1625	183357	2071964
1626	183479	2071949
1627	183582	2071733
1628	183695	2071618
1629	183813	2071563
1630	183924	2071437
1631	184039	2071346
1632	184151	2071223
1633	184253	2070990
1634	184369	2070918
1635	184492	2070917
1636	184602	2070772
1637	184719	2070702
1638	184830	2070574
1639	184944	2070472
1640	185063	2070432
1641	185179	2070358
1642	185297	2070298
1643	185405	2070136
1644	185515	2069992
1645	185622	2069813
1646	185728	2069621
1647	185833	2069424
1648	185943	2069280
1649	186061	2069229
1650	186179	2069169
1651	186292	2069060
1652	186412	2069031
1653	186532	2068998
1654	186651	2068951
1655	186775	2068962
1656	186894	2068918
1657	187006	2068802
1658	187121	2068708
1659	187238	2068648
1660	187351	2068531
1661	187465	2068431
1662	187580	2068349
1663	187691	2068214
1664	187801	2068067
1665	187920	2068023
1666	188020	2067772
1667	188141	2067750
1668	188257	2067672
1669	188370	2067560
1670	188480	2067416
1671	188590	2067276
1672	188706	2067196
1673	188824	2067140
1674	188937	2067035
1675	189036	2066766
1676	189147	2066636
1677	189259	2066513
1678	189374	2066425
1679	189490	2066345
1680	189598	2066187
1681	189711	2066068
1682	189817	2065885
1683	189931	2065782
1684	190040	2065637
1685	190149	2065475
1686	190258	2065325
1687	190364	2065136
1688	190487	2065134
1689	190606	2065096
1690	190721	2065000
1691	190837	2064927
1692	190954	2064860
1693	191072	2064803
1694	191189	2064729
1695	191300	2064605
1696	191413	2064494
1697	191515	2064261
1698	191628	2064154
1699	191742	2064046
1700	191848	2063867
1701	191959	2063736
1702	192077	2063679
1703	192186	2063523
1704	192300	2063424
1705	192421	2063403
1706	192536	2063311
1707	192649	2063200
1708	192769	2063163
1709	192888	2063115
1710	193009	2063089
1711	193128	2063042
1712	193240	2062927
1713	193345	2062729
1714	193456	2062593
1715	193566	2062453
1716	193675	2062295
1717	193784	2062143
1718	193900	2062069
1719	194014	2061966
1720	194136	2061955
1721	194246	2061811
1722	194352	2061630
1723	194472	2061592
1724	194588	2061504
1725	194698	2061368
1726	194807	2061211
1727	194920	2061106
1728	195032	2060977
1729	195143	2060846
1730	195253	2060705
1731	195375	2060689
1732	195488	2060580
1733	195602	2060484
1734	195721	2060434
1735	195833	2060307
1736	195945	2060188
1737	196068	2060181
1738	196183	2060090
1739	196293	2059958
1740	196418	2059966
1741	196540	2059948
1742	196648	2059789
1743	196766	2059725
1744	196877	2059593
1745	196991	2059494
1746	197103	2059372
1747	197224	2059349
1748	197341	2059274
1749	197464	2059271
1750	197586	2059255
1751	197708	2059241
1752	197827	2059190
1753	197948	2059159
1754	198059	2059029
1755	198175	2058945
1756	198286	2058815
1757	198409	2058804
1758	198516	2058632
1759	198627	2058502
1760	198747	2058465
1761	198859	2058342
1762	198968	2058187
1763	199077	2058036
1764	199191	2057938
1765	199299	2057777
1766	199409	2057627
1767	199520	2057500
1768	199641	2057472
1769	199765	2057472
1770	199882	2057404
1771	199993	2057272
1772	200100	2057091
1773	200209	2056940
1774	200323	2056844
1775	200441	2056785
1776	200554	2056668
1777	200663	2056522
1778	200781	2056456
1779	200895	2056358
1780	201009	2056257
1781	201131	2056239
1782	201240	2056084
1783	201352	2055960
1784	201461	2055813
1785	201580	2055764
1786	201697	2055687
1787	201814	2055616
1788	201920	2055439
1789	202028	2055268
1790	202144	2055193
1791	202265	2055158
1792	202379	2055055
1793	202490	2054932
1794	202603	2054820
1795	202709	2054632
1796	202818	2054482
1797	202927	2054329
1798	203038	2054194
1799	203152	2054095
1800	203264	2053979
1801	203379	2053889
1802	203495	2053807
1803	203613	2053745
1804	203735	2053726
1805	203856	2053688
1806	203973	2053620
1807	204094	2053587
1808	204204	2053446
1809	204321	2053374
1810	204441	2053329
1811	204557	2053248
1812	204662	2053062
1813	204778	2052974
1814	204893	2052889
1815	205001	2052724
1816	205109	2052565
1817	205224	2052474
1818	205329	2052281
1819	205432	2052068
1820	205549	2051994
1821	205656	2051824
1822	205768	2051704
1823	205889	2051666
1824	206004	2051577
1825	206115	2051450
1826	206228	2051338
1827	206343	2051247
1828	206454	2051115
1829	206572	2051049
1830	206683	2050921
1831	206800	2050849
1832	206914	2050743
1833	207033	2050690
1834	207151	2050632
1835	207266	2050540
1836	207390	2050532
1837	207510	2050496
1838	207621	2050363
1839	207748	2050384
1840	207861	2050271
1841	207976	2050180
1842	208091	2050092
1843	208210	2050035
1844	208330	2049995
1845	208444	2049890
1846	208559	2049800
1847	208669	2049656
1848	208779	2049515
1849	208885	2049337
1850	208997	2049217
1851	209113	2049129
1852	209233	2049085
1853	209335	2048866
1854	209450	2048777
1855	209560	2048633
1856	209675	2048537
1857	209791	2048454
1858	209898	2048292
1859	210005	2048117
1860	210125	2048070
1861	210238	2047960
1862	210355	2047887
1863	210461	2047712
1864	210567	2047530
1865	210678	2047394
1866	210783	2047212
1867	210896	2047093
1868	211009	2046987
1869	211122	2046871
1870	211238	2046790
1871	211348	2046652
1872	211461	2046531
1873	211583	2046509
1874	211700	2046439
1875	211806	2046257
1876	211921	2046166
1877	212027	2045987
1878	212139	2045861
1879	212241	2045648
1880	212343	2045430
1881	212460	2045360
1882	212574	2045255
1883	212684	2045116
1884	212791	2044946
1885	212913	2044920
1886	213036	2044897
1887	213147	2044768
1888	213264	2044696
1889	213389	2044698
1890	213507	2044632
1891	213618	2044503
1892	213723	2044315
1893	213836	2044208
1894	213948	2044084
1895	214057	2043931
1896	214164	2043759
1897	214276	2043641
1898	214387	2043511
1899	214504	2043433
1900	214620	2043354
1901	214729	2043204
1902	214850	2043165
1903	214959	2043015
1904	215069	2042876
1905	215178	2042727
1906	215293	2042633
1907	215406	2042522
1908	215521	2042427
1909	215639	2042369
1910	215750	2042231
1911	215860	2042098
1912	215975	2042004
1913	216077	2041786
1914	216182	2041597
1915	216296	2041493
1916	216414	2041428
1917	216536	2041403
1918	216656	2041361
1919	216770	2041254
1920	216889	2041203
1921	217008	2041143
1922	217113	2040954
1923	217230	2040886
1924	217347	2040805
1925	217459	2040682
1926	217574	2040595
1927	217694	2040543
1928	217806	2040425
1929	217927	2040393
1930	218049	2040356
1931	218164	2040268
1932	218276	2040146
1933	218381	2039956
1934	218487	2039781
1935	218599	2039657
1936	218722	2039640
1937	218831	2039488
1938	218947	2039402
1939	219060	2039298
1940	219174	2039193
1941	219295	2039158
1942	219398	2038950
1943	219513	2038858
1944	219626	2038745
1945	219744	2038677
1946	219861	2038600
1947	219987	2038614
1948	220098	2038476
1949	220221	2038463
1950	220339	2038396
1951	220456	2038320
1952	220570	2038216
1953	220680	2038080
1954	220795	2037984
1955	220902	2037811
1956	221008	2037633
1957	221115	2037469
1958	221228	2037359
1959	221337	2037211
1960	221452	2037117
1961	221562	2036972
1962	221685	2036954
1963	221800	2036858
1964	221915	2036767
1965	222026	2036638
1966	222139	2036525
1967	222256	2036447
1968	222377	2036405
1969	222497	2036360
1970	222603	2036180
1971	222719	2036098
1972	222832	2035984
1973	222936	2035794
1974	223047	2035660
1975	223162	2035569
1976	223279	2035490
1977	223398	2035432
1978	223510	2035313
1979	223621	2035178
1980	223739	2035118
1981	223851	2034994
1982	223964	2034877
1983	224085	2034836
1984	224194	2034694
1985	224297	2034489
1986	224401	2034296
1987	224514	2034186
1988	224623	2034035
1989	224734	2033899
1990	224850	2033821
1991	224958	2033656
1992	225071	2033552
1993	225184	2033436
1994	225303	2033382
1995	225404	2033155
1996	225518	2033054
1997	225629	2032920
1998	225741	2032800
1999	225855	2032696
2000	225976	2032655
2001	226075	2032423
2002	226186	2032287
2003	226308	2032256
2004	226427	2032201
2005	226546	2032138
2006	226653	2031979
2007	226760	2031807
2008	226869	2031664
2009	226983	2031562
2010	227086	2031358
2011	227194	2031203
2012	227309	2031104
2013	227420	2030974
2014	227529	2030829
2015	227637	2030670
2016	227757	2030619
2017	227870	2030513
2018	227991	2030467
2019	228101	2030325
2020	228213	2030207
2021	228322	2030061
2022	228435	2029944
2023	228548	2029838
2024	228666	2029769
2025	228783	2029687
2026	228902	2029634
2027	229022	2029579
2028	229137	2029484
2029	229248	2029356
2030	229358	2029217
2031	229474	2029130
2032	229584	2028990
2033	229692	2028837
2034	229806	2028738
2035	229905	2028497
2036	230022	2028419
2037	230124	2028209
2038	230231	2028046
2039	230349	2027976
2040	230465	2027889
2041	230581	2027809
2042	230701	2027755
2043	230817	2027667
2044	230939	2027634
2045	231053	2027535
2046	231163	2027397
2047	231280	2027316
2048	231396	2027232
2049	231514	2027166
2050	231624	2027021
2051	231736	2026906
2052	231850	2026799
2053	231961	2026667
2054	232075	2026570
2055	232193	2026495
2056	232303	2026357
2057	232419	2026274
2058	232535	2026188
2059	232644	2026041
2060	232756	2025922
2061	232856	2025696
2062	232976	2025642
2063	233083	2025476
2064	233197	2025369
2065	233315	2025303
2066	233434	2025246
2067	233549	2025154
2068	233663	2025048
2069	233782	2024985
2070	233895	2024870
2071	234014	2024811
2072	234131	2024734
2073	234246	2024637
2074	234352	2024463
2075	234463	2024338
2076	234575	2024213
2077	234685	2024078
2078	234809	2024061
2079	234927	2023987
2080	235052	2023982
2081	235168	2023897
2082	235286	2023821
2083	235394	2023673
2084	235514	2023618
2085	235622	2023465
2086	235740	2023395
2087	235863	2023364
2088	235973	2023223
2089	236089	2023139
2090	236207	2023070
2091	236318	2022939
2092	236432	2022836
2093	236552	2022786
2094	236668	2022693
2095	236773	2022517
2096	236893	2022461
2097	237009	2022377
2098	237129	2022326
2099	237252	2022295
2100	237367	2022202
2101	237478	2022069
2102	237604	2022070
2103	237720	2021979
2104	237832	2021857
2105	237946	2021758
2106	238061	2021655
2107	238182	2021615
2108	238299	2021532
2109	238407	2021380
2110	238514	2021215
2111	238633	2021157
2112	238748	2021057
2113	238864	2020973
2114	238971	2020807
2115	239075	2020618
2116	239182	2020450
2117	239292	2020317
2118	239408	2020225
2119	239528	2020177
2120	239644	2020088
2121	239744	2019861
2122	239856	2019742
2123	239973	2019667
2124	240094	2019621
2125	240205	2019491
2126	240317	2019368
2127	240424	2019201
2128	240538	2019102
2129	240646	2018943
2130	240767	2018896
2131	240883	2018810
2132	241001	2018737
2133	241116	2018642
2134	241223	2018480
2135	241335	2018360
2136	241447	2018242
2137	241565	2018166
2138	241677	2018048
2139	241791	2017943
2140	241915	2017921
2141	242018	2017724
2142	242138	2017669
2143	242251	2017561
2144	242369	2017488
2145	242482	2017373
2146	242600	2017305
2147	242708	2017146
2148	242831	2017120
2149	242941	2016982
2150	243048	2016812
2151	243151	2016620
2152	243271	2016568
2153	243386	2016470
2154	243488	2016268
2155	243590	2016065
2156	243696	2015894
2157	243819	2015860
2158	243938	2015800
2159	244057	2015731
2160	244175	2015666
2161	244292	2015581
2162	244414	2015545
2163	244530	2015452
2164	244638	2015305
2165	244753	2015202
2166	244868	2015105
2167	244974	2014941
2168	245086	2014818
2169	245206	2014763
2170	245317	2014632
2171	245422	2014449
2172	245535	2014340
2173	245652	2014259
2174	245770	2014191
2175	245883	2014076
2176	245989	2013902
2177	246109	2013852
2178	246223	2013748
2179	246333	2013603
2180	246438	2013430
2181	246548	2013288
2182	246665	2013206
2183	246774	2013061
2184	246890	2012977
2185	247001	2012849
2186	247109	2012693
2187	247229	2012635
2188	247351	2012598
2189	247457	2012426
2190	247575	2012353
2191	247682	2012190
2192	247783	2011985
2193	247895	2011861
2194	248010	2011763
2195	248111	2011556
2196	248228	2011476
2197	248339	2011346
2198	248454	2011252
2199	248572	2011177
2200	248688	2011087
2201	248812	2011068
2202	248924	2010945
2203	249037	2010828
2204	249154	2010746
2205	249271	2010672
2206	249378	2010506
2207	249485	2010344
2208	249592	2010188
2209	249701	2010039
2210	249814	2009928
2211	249932	2009851
2212	250047	2009754
2213	250159	2009637
2214	250267	2009487
2215	250388	2009433
2216	250503	2009337
2217	250614	2009207
2218	250721	2009046
2219	250821	2008835
2220	250941	2008778
2221	251063	2008736
2222	251168	2008554
2223	251278	2008418
2224	251400	2008377
2225	251519	2008316
2226	251634	2008219
2227	251751	2008134
2228	251868	2008058
2229	251975	2007893
2230	252092	2007811
2231	252212	2007758
2232	252323	2007625
2233	252439	2007534
2234	252552	2007423
2235	252669	2007342
2236	252782	2007233
2237	252900	2007161
2238	253025	2007138
2239	253149	2007110
2240	253254	2006934
2241	253364	2006798
2242	253477	2006689
2243	253596	2006621
2244	253717	2006573
2245	253835	2006494
2246	253941	2006327
2247	254059	2006255
2248	254176	2006176
2249	254289	2006064
2250	254398	2005920
2251	254504	2005748
2252	254616	2005628
2253	254722	2005456
2254	254838	2005366
2255	254950	2005251
2256	255062	2005124
2257	255184	2005085
2258	255287	2004892
2259	255390	2004705
2260	255505	2004604
2261	255609	2004421
2262	255726	2004337
2263	255840	2004233
2264	255958	2004158
2265	256075	2004080
2266	256196	2004028
2267	256316	2003968
2268	256428	2003848
2269	256554	2003834
2270	256666	2003718
2271	256775	2003573
2272	256891	2003485
2273	257015	2003458
2274	257133	2003382
2275	257258	2003363
2276	257372	2003258
2277	257492	2003199
2278	257603	2003069
2279	257715	2002949
2280	257831	2002855
2281	257948	2002774
2282	258060	2002652
2283	258175	2002558
2284	258283	2002401
2285	258394	2002277
2286	258516	2002228
2287	258621	2002055
2288	258734	2001944
2289	258853	2001875
2290	258971	2001802
2291	259083	2001681
2292	259196	2001570
2293	259320	2001537
2294	259427	2001377
2295	259548	2001323
2296	259666	2001252
2297	259775	2001110
2298	259889	2001005
2299	260005	2000912
2300	260116	2000785
2301	260222	2000613
2302	260324	2000421
2303	260442	2000345
2304	260545	2000155
2305	260663	2000078
2306	260773	1999940
2307	260888	1999844
2308	261003	1999741
2309	261103	1999530
2310	261212	1999392
2311	261317	1999213
2312	261428	1999088
2313	261539	1998953
2314	261653	1998854
2315	261761	1998697
2316	261870	1998553
2317	261980	1998417
2318	262100	1998363
2319	262215	1998262
2320	262329	1998155
2321	262440	1998025
2322	262555	1997927
2323	262681	1997917
2324	262795	1997808
2325	262901	1997641
2326	263018	1997560
2327	263134	1997473
2328	263253	1997404
2329	263355	1997204
2330	263473	1997132
2331	263592	1997067
2332	263690	1996836
2333	263810	1996778
2334	263932	1996729
2335	264040	1996581
2336	264150	1996446
2337	264266	1996355
2338	264381	1996254
2339	264504	1996219
2340	264619	1996120
2341	264740	1996068
2342	264861	1996013
2343	264965	1995829
2344	265073	1995678
2345	265188	1995583
2346	265309	1995527
2347	265428	1995458
2348	265548	1995401
2349	265651	1995214
2350	265763	1995088
2351	265864	1994889
2352	265971	1994732
2353	266087	1994639
